Datetime,Day,Station,Code,Min Delay,Min Gap,Bound,Line,Vehicle,Line Number,Cause for Delay,Station Name
5/17/2014 13:58:00,Saturday,YONGE BD STATION,SUO,5,10,W,BD,5110,LINE 2,Passenger Other,NO MATCH
5/17/2014 19:20:00,Saturday,YONGE SHP STATION,TUO,0,0,E,SHP,5299,LINE 4,Transportation Department - Other,NO MATCH
5/18/2014 13:13:00,Sunday,YONGE SHP STATION,MUNOA,0,0,E,SHP,5291,LINE 4,No Operator Immediately Available - Not E.S.A. Related ,NO MATCH
5/21/2014 8:05:00,Wednesday,YONGE BD STATION,MUI,0,0,E,BD,0,LINE 2,Injured or ill Customer (On Train) - Transported,NO MATCH
5/21/2014 8:21:00,Wednesday,YONGE BD STATION,MUD,0,0,E,BD,5164,LINE 2,Door Problems - Passenger Related,NO MATCH
5/21/2014 16:18:00,Wednesday,YONGE BD STATION,MUDD,4,7,W,BD,5030,LINE 2,Door Problems - Debris Related,NO MATCH
5/22/2014 8:37:00,Thursday,YONGE BD STATION,EUDO,5,8,E,BD,5236,LINE 2,Door Problems - Faulty Equipment,NO MATCH
5/23/2014 16:57:00,Friday,YONGE BD STATION,MUPAA,0,0,W,BD,5199,LINE 2,Passenger Assistance Alarm Activated - No Trouble Found,NO MATCH
5/24/2014 13:35:00,Saturday,YONGE BD STATION,MUI,11,16,W,BD,5339,LINE 2,Injured or ill Customer (On Train) - Transported,NO MATCH
5/27/2014 0:39:00,Tuesday,YONGE SHP STATION,MUSC,0,0,E,SHP,5286,LINE 4,Miscellaneous Speed Control,NO MATCH
5/29/2014 21:39:00,Thursday,YONGE SHP STATION,EUDO,5,10,E,SHP,5284,LINE 4,Door Problems - Faulty Equipment,NO MATCH
5/30/2014 7:45:00,Friday,YONGE BD STATION,MUO,0,0,E,BD,5082,LINE 2,Miscellaneous Other,NO MATCH
5/31/2014 11:10:00,Saturday,YONGE SHP STATION,PUSTS,5,10,E,SHP,5274,LINE 4,Signals - Train Stops,NO MATCH
6/1/2014 1:57:00,Sunday,YONGE SHP STATION,MUDD,4,9,E,SHP,5364,LINE 4,Door Problems - Debris Related,NO MATCH
6/1/2014 8:49:00,Sunday,YONGE SHP STATION,TUNOA,6,11,E,SHP,5271,LINE 4,No Operator Immediately Available ,NO MATCH
6/2/2014 0:24:00,Monday,YONGE SHP STATION,MUWR,4,8,E,SHP,5363,LINE 4,Work Refusal,NO MATCH
6/2/2014 23:08:00,Monday,YONGE BD STATION,SUDP,0,0,W,BD,5066,LINE 2,Disorderly Patron,NO MATCH
6/3/2014 1:02:00,Tuesday,YONGE SHP STATION,MUSC,0,0,E,SHP,5287,LINE 4,Miscellaneous Speed Control,NO MATCH
6/3/2014 10:42:00,Tuesday,YONGE SHP STATION,TUCC,0,0,W,SHP,5357,LINE 4,Transit Control Related Problems,NO MATCH
6/4/2014 7:41:00,Wednesday,YONGE SHP STATION,TUSC,0,0,W,SHP,5364,LINE 4,Operator Overspeeding,NO MATCH
6/4/2014 23:05:00,Wednesday,YONGE SHP STATION,MUSC,3,8,E,SHP,3274,LINE 4,Miscellaneous Speed Control,NO MATCH
6/5/2014 6:37:00,Thursday,YONGE SHP STATION,EULT,6,11,E,SHP,5269,LINE 4,Lighting System,NO MATCH
6/6/2014 7:37:00,Friday,YONGE SHP STATION,MUTO,0,0,W,SHP,5367,LINE 4,Misc. Transportation Other - Employee Non-Chargeable,NO MATCH
6/6/2014 19:27:00,Friday,YONGE SHP STATION,MUTO,0,0,E,SHP,5367,LINE 4,Misc. Transportation Other - Employee Non-Chargeable,NO MATCH
6/8/2014 3:27:00,Sunday,YONGE SHP STATION,EUOE,0,0,W,SHP,5286,LINE 4,Rail Cars & Shops Opr. Error,NO MATCH
6/8/2014 15:48:00,Sunday,YONGE BD STATION,MUDD,7,12,W,BD,5161,LINE 2,Door Problems - Debris Related,NO MATCH
6/8/2014 20:00:00,Sunday,YONGE BD STATION,MUI,0,0,W,BD,0,LINE 2,Injured or ill Customer (On Train) - Transported,NO MATCH
6/9/2014 6:33:00,Monday,YONGE BD STATION,MUI,0,0,W,BD,0,LINE 2,Injured or ill Customer (On Train) - Transported,NO MATCH
6/10/2014 7:59:00,Tuesday,YONGE BD STATION,MUDD,6,9,W,BD,5156,LINE 2,Door Problems - Debris Related,NO MATCH
6/10/2014 15:21:00,Tuesday,YONGE SHP STATION,MUPAA,0,0,W,SHP,5367,LINE 4,Passenger Assistance Alarm Activated - No Trouble Found,NO MATCH
6/11/2014 23:31:00,Wednesday,YONGE SHP STATION,TUMVS,0,0,W,SHP,5286,LINE 4,Operator Violated Signal,NO MATCH
6/12/2014 23:14:00,Thursday,YONGE SHP STATION,MUSAN,4,10,E,SHP,5363,LINE 4,Unsanitary Vehicle,NO MATCH
6/14/2014 13:42:00,Saturday,YONGE SHP STATION,TUSC,0,0,E,SHP,5364,LINE 4,Operator Overspeeding,NO MATCH
6/15/2014 11:19:00,Sunday,YONGE BD STATION,EUDO,5,10,W,BD,5213,LINE 2,Door Problems - Faulty Equipment,NO MATCH
6/18/2014 7:01:00,Wednesday,YONGE BD STATION,EUBK,3,6,W,BD,5207,LINE 2,Brakes,NO MATCH
6/18/2014 19:28:00,Wednesday,YONGE BD STATION,MUDD,3,6,E,BD,5339,LINE 2,Door Problems - Debris Related,NO MATCH
6/19/2014 18:04:00,Thursday,YONGE SHP STATION,TUNOA,0,0,E,SHP,5362,LINE 4,No Operator Immediately Available ,NO MATCH
6/19/2014 19:29:00,Thursday,YONGE SHP STATION,MUSC,0,0,W,SHP,5366,LINE 4,Miscellaneous Speed Control,NO MATCH
6/20/2014 20:29:00,Friday,YONGE SHP STATION,MUSC,0,0,E,SHP,5150,LINE 4,Miscellaneous Speed Control,NO MATCH
6/22/2014 17:46:00,Sunday,YONGE BD STATION,MUI,0,0,E,BD,0,LINE 2,Injured or ill Customer (On Train) - Transported,NO MATCH
6/23/2014 16:43:00,Monday,YONGE BD STATION,MUO,0,0,E,BD,5029,LINE 2,Miscellaneous Other,NO MATCH
6/25/2014 0:26:00,Wednesday,YONGE SHP STATION,PUSNT,0,0,W,SHP,5456,LINE 4,Signal Problem - No Trouble,NO MATCH
6/26/2014 13:43:00,Thursday,YONGE BD STATION,MUPLB,12,16,E,BD,5218,LINE 2,Fire/Smoke Plan B - Source TTC,NO MATCH
6/27/2014 21:39:00,Friday,YONGE BD STATION,PUMEL,0,0,N,BD,0,LINE 2,Escalator/Elevator Incident,NO MATCH
6/29/2014 9:32:00,Sunday,YONGE BD STATION,PUTIJ,0,0,W,BD,5200,LINE 2,Insulated Joint Related Problem,NO MATCH
6/30/2014 17:42:00,Monday,YONGE BD STATION,MUSC,0,0,E,BD,5107,LINE 2,Miscellaneous Speed Control,NO MATCH
7/2/2014 12:03:00,Wednesday,YONGE BD STATION,TUDOE,11,15,W,BD,5033,LINE 2,Doors Open in Error,NO MATCH
7/2/2014 17:05:00,Wednesday,YONGE BD STATION,MUDD,3,7,W,BD,5104,LINE 2,Door Problems - Debris Related,NO MATCH
7/2/2014 21:45:00,Wednesday,YONGE SHP STATION,MUPAA,0,0,E,SHP,5357,LINE 4,Passenger Assistance Alarm Activated - No Trouble Found,NO MATCH
7/4/2014 1:13:00,Friday,YONGE SHP STATION,PUSNT,0,0,E,SHP,5297,LINE 4,Signal Problem - No Trouble,NO MATCH
7/4/2014 9:02:00,Friday,YONGE BD STATION,MUDD,3,6,W,BD,5256,LINE 2,Door Problems - Debris Related,NO MATCH
7/8/2014 5:08:00,Tuesday,YONGE SHP STATION,EUDO,6,12,E,SHP,5357,LINE 4,Door Problems - Faulty Equipment,NO MATCH
7/8/2014 7:16:00,Tuesday,YONGE BD STATION,TUSC,3,6,W,BD,5039,LINE 2,Operator Overspeeding,NO MATCH
7/8/2014 14:46:00,Tuesday,YONGE SHP STATION,EUYRD,5,10,W,SHP,5361,LINE 4,Yard/Carhouse Related Problems,NO MATCH
7/8/2014 19:22:00,Tuesday,YONGE BD STATION,MUPAA,4,8,W,BD,5301,LINE 2,Passenger Assistance Alarm Activated - No Trouble Found,NO MATCH
7/9/2014 2:08:00,Wednesday,YONGE BD STATION,PUMEL,0,0,W,BD,0,LINE 2,Escalator/Elevator Incident,NO MATCH
7/9/2014 7:25:00,Wednesday,YONGE SHP STATION,MUSC,5,11,W,SHP,5282,LINE 4,Miscellaneous Speed Control,NO MATCH
7/9/2014 23:13:00,Wednesday,YONGE BD STATION,MUPAA,0,0,E,BD,5214,LINE 2,Passenger Assistance Alarm Activated - No Trouble Found,NO MATCH
7/10/2014 10:37:00,Thursday,YONGE BD STATION,MUIR,4,8,W,BD,5067,LINE 2,Injured or ill Customer (On Train) - Medical Aid Refused,NO MATCH
7/11/2014 8:33:00,Friday,YONGE BD STATION,MUI,3,6,E,BD,5104,LINE 2,Injured or ill Customer (On Train) - Transported,NO MATCH
7/11/2014 17:03:00,Friday,YONGE BD STATION,SUDP,6,9,W,BD,5078,LINE 2,Disorderly Patron,NO MATCH
7/11/2014 22:37:00,Friday,YONGE SHP STATION,MUO,5,10,E,SHP,5289,LINE 4,Miscellaneous Other,NO MATCH
7/13/2014 15:02:00,Sunday,YONGE BD STATION,SUO,4,9,E,BD,5184,LINE 2,Passenger Other,NO MATCH
7/13/2014 23:27:00,Sunday,YONGE BD STATION,SUO,0,0,W,BD,5100,LINE 2,Passenger Other,NO MATCH
7/14/2014 10:45:00,Monday,YONGE BD STATION,SUDP,3,8,W,BD,5342,LINE 2,Disorderly Patron,NO MATCH
7/14/2014 17:53:00,Monday,YONGE SHP STATION,TUDOE,5,10,E,SHP,5297,LINE 4,Doors Open in Error,NO MATCH
7/14/2014 18:53:00,Monday,YONGE SHP STATION,TUSC,0,0,E,SHP,5183,LINE 4,Operator Overspeeding,NO MATCH
7/15/2014 14:35:00,Tuesday,YONGE BD STATION,MUI,0,0,N,YU,0,LINE 1,Injured or ill Customer (On Train) - Transported,NO MATCH
7/16/2014 2:35:00,Wednesday,YONGE SHP STATION,MUSC,0,0,W,SHP,5285,LINE 4,Miscellaneous Speed Control,NO MATCH
7/16/2014 8:04:00,Wednesday,YONGE SHP STATION,PUSNT,0,0,W,SHP,5297,LINE 4,Signal Problem - No Trouble,NO MATCH
7/16/2014 16:12:00,Wednesday,YONGE BD STATION,MUI,8,11,W,BD,5105,LINE 2,Injured or ill Customer (On Train) - Transported,NO MATCH
7/17/2014 14:07:00,Thursday,YONGE SHP STATION,EUTR,6,12,E,SHP,5371,LINE 4,Trucks,NO MATCH
7/17/2014 16:05:00,Thursday,YONGE BD STATION,MUO,0,0,W,BD,5209,LINE 2,Miscellaneous Other,NO MATCH
7/18/2014 11:37:00,Friday,YONGE SHP STATION,TUSC,0,0,E,SHP,5287,LINE 4,Operator Overspeeding,NO MATCH
7/18/2014 23:41:00,Friday,YONGE BD STATION,TUDOE,11,16,W,BD,5002,LINE 2,Doors Open in Error,NO MATCH
7/19/2014 1:24:00,Saturday,YONGE SHP STATION,TUNOA,6,11,E,SHP,5369,LINE 4,No Operator Immediately Available ,NO MATCH
7/19/2014 17:22:00,Saturday,DAVISVILLE STATION,MUSC,0,0,S,BD,5294,LINE 2,Miscellaneous Speed Control,NO MATCH
7/19/2014 23:50:00,Saturday,YONGE BD STATION,MUO,4,9,W,BD,5301,LINE 2,Miscellaneous Other,NO MATCH
7/21/2014 23:27:00,Monday,YONGE BD STATION,MUSAN,3,8,E,BD,5112,LINE 2,Unsanitary Vehicle,NO MATCH
7/22/2014 17:34:00,Tuesday,YONGE SHP STATION,TUSC,0,0,W,SHP,5289,LINE 4,Operator Overspeeding,NO MATCH
7/22/2014 19:02:00,Tuesday,YONGE BD STATION,SUDP,0,0,E,BD,5207,LINE 2,Disorderly Patron,NO MATCH
7/24/2014 5:09:00,Thursday,RUSSELL HILL EMERGENCY,MUPLA,0,0,N,YU,0,LINE 1,Fire/Smoke Plan A,NO MATCH
7/24/2014 8:02:00,Thursday,YONGE SHP STATION,TUSC,0,0,E,SHP,5291,LINE 4,Operator Overspeeding,NO MATCH
7/25/2014 0:00:00,Friday,YONGE BD STATION,SUEAS,7,12,W,BD,5241,LINE 2,Emergency Alarm Station Activation,NO MATCH
7/25/2014 7:56:00,Friday,YONGE SHP STATION,MUPLB,11,17,E,SHP,5297,LINE 4,Fire/Smoke Plan B - Source TTC,NO MATCH
7/25/2014 8:10:00,Friday,YONGE SHP STATION,MUSC,0,0,W,SHP,5281,LINE 4,Miscellaneous Speed Control,NO MATCH
7/25/2014 20:08:00,Friday,YONGE SHP STATION,EUSC,0,0,W,SHP,5291,LINE 4,Speed Control Equipment  ,NO MATCH
7/26/2014 14:59:00,Saturday,YONGE SHP STATION,MUPLB,5,11,E,SHP,5297,LINE 4,Fire/Smoke Plan B - Source TTC,NO MATCH
7/26/2014 18:38:00,Saturday,YONGE BD STATION,MUD,0,0,W,BD,5253,LINE 2,Door Problems - Passenger Related,NO MATCH
7/27/2014 2:25:00,Sunday,YONGE SHP STATION,EUOE,0,0,W,SHP,5291,LINE 4,Rail Cars & Shops Opr. Error,NO MATCH
7/27/2014 9:53:00,Sunday,YONGE BD STATION,MUDD,4,9,W,BD,5261,LINE 2,Door Problems - Debris Related,NO MATCH
7/27/2014 16:56:00,Sunday,YONGE BD STATION,EUNT,6,11,E,BD,5062,LINE 2,Equipment - No Trouble Found,NO MATCH
7/28/2014 11:05:00,Monday,YONGE BD STATION,MUIR,4,7,W,BD,5018,LINE 2,Injured or ill Customer (On Train) - Medical Aid Refused,NO MATCH
7/29/2014 7:58:00,Tuesday,YONGE BD STATION,MUIR,0,0,W,BD,5111,LINE 2,Injured or ill Customer (On Train) - Medical Aid Refused,NO MATCH
7/30/2014 6:02:00,Wednesday,YONGE BD STATION,MUO,4,0,W,BD,5031,LINE 2,Miscellaneous Other,NO MATCH
7/30/2014 7:30:00,Wednesday,YONGE BD STATION,PUTIJ,3,6,E,BD,5328,LINE 2,Insulated Joint Related Problem,NO MATCH
7/31/2014 16:32:00,Thursday,YONGE SHP STATION,TUSC,0,0,E,SHP,5355,LINE 4,Operator Overspeeding,NO MATCH
7/31/2014 21:13:00,Thursday,YONGE BD STATION,PUTSC,3,8,E,BD,5344,LINE 2,Signal Control Problem - Track,NO MATCH
8/1/2014 2:12:00,Friday,YONGE SHP STATION,SUDP,7,0,W,SHP,5366,LINE 4,Disorderly Patron,NO MATCH
8/1/2014 5:53:00,Friday,YONGE BD STATION,EUYRD,5,0,W,BD,5117,LINE 2,Yard/Carhouse Related Problems,NO MATCH
8/1/2014 8:51:00,Friday,YONGE BD STATION,MUI,9,11,W,BD,5207,LINE 2,Injured or ill Customer (On Train) - Transported,NO MATCH
8/4/2014 14:09:00,Monday,YONGE SHP STATION,MUO,0,0,E,SHP,5360,LINE 4,Miscellaneous Other,NO MATCH
8/5/2014 0:48:00,Tuesday,YONGE SHP STATION,TUSC,0,0,E,SHP,5284,LINE 4,Operator Overspeeding,NO MATCH
8/6/2014 8:11:00,Wednesday,YONGE BD STATION,MUIRS,0,0,W,BD,0,LINE 2,Injured or ill Customer (In Station) - Medical Aid Refused,NO MATCH
8/6/2014 17:18:00,Wednesday,YONGE BD STATION,MUPAA,5,7,W,BD,5324,LINE 2,Passenger Assistance Alarm Activated - No Trouble Found,NO MATCH
8/7/2014 23:48:00,Thursday,YONGE BD STATION,MUSC,5,10,E,BD,5061,LINE 2,Miscellaneous Speed Control,NO MATCH
8/11/2014 19:22:00,Monday,YONGE SHP STATION,TUSC,0,0,W,SHP,5139,LINE 4,Operator Overspeeding,NO MATCH
8/12/2014 1:00:00,Tuesday,YONGE SHP STATION,MUTO,5,10,W,SHP,5360,LINE 4,Misc. Transportation Other - Employee Non-Chargeable,NO MATCH
8/12/2014 19:47:00,Tuesday,YONGE SHP STATION,EUBK,0,0,W,SHP,5139,LINE 4,Brakes,NO MATCH
8/13/2014 17:17:00,Wednesday,YONGE SHP STATION,TUSC,0,0,E,SHP,5298,LINE 4,Operator Overspeeding,NO MATCH
8/14/2014 2:37:00,Thursday,YONGE SHP STATION,TUMVS,0,0,W,SHP,5151,LINE 4,Operator Violated Signal,NO MATCH
8/14/2014 5:55:00,Thursday,YONGE BD STATION,PUSI,3,0,W,BD,5244,LINE 2,Signals or Related Components Failure ,NO MATCH
8/14/2014 8:45:00,Thursday,YONGE BD STATION,MUO,0,0,W,BD,5277,LINE 2,Miscellaneous Other,NO MATCH
8/15/2014 5:52:00,Friday,YONGE SHP STATION,EUBK,5,0,E,SHP,5359,LINE 4,Brakes,NO MATCH
8/16/2014 5:57:00,Saturday,YONGE BD STATION,EUYRD,5,0,W,BD,5021,LINE 2,Yard/Carhouse Related Problems,NO MATCH
8/16/2014 13:34:00,Saturday,YONGE BD STATION,MUPAA,0,0,W,BD,5174,LINE 2,Passenger Assistance Alarm Activated - No Trouble Found,NO MATCH
8/18/2014 16:47:00,Monday,YONGE SHP STATION,MUSC,0,0,E,SHP,5297,LINE 4,Miscellaneous Speed Control,NO MATCH
8/19/2014 17:40:00,Tuesday,YONGE BD STATION,MUDD,3,5,W,BD,5335,LINE 2,Door Problems - Debris Related,NO MATCH
8/20/2014 0:40:00,Wednesday,YONGE BD STATION,SUUT,3,7,W,BD,5213,LINE 2,Unauthorized at Track Level,NO MATCH
8/20/2014 5:56:00,Wednesday,YONGE BD STATION,TUS,3,9,W,BD,5267,LINE 2,Crew Unable to Maintain Schedule,NO MATCH
8/21/2014 15:47:00,Thursday,YONGE SHP STATION,MUSC,0,0,E,SHP,5290,LINE 4,Miscellaneous Speed Control,NO MATCH
8/22/2014 14:15:00,Friday,YONGE BD STATION,MUPAA,0,0,W,BD,5211,LINE 2,Passenger Assistance Alarm Activated - No Trouble Found,NO MATCH
8/23/2014 7:53:00,Saturday,HIGH PARK STATION,TUSC,0,0,E,YU,5307,LINE 1,Operator Overspeeding,NO MATCH
8/23/2014 9:32:00,Saturday,YONGE BD STATION,TUO,3,7,E,BD,5083,LINE 2,Transportation Department - Other,NO MATCH
8/23/2014 10:23:00,Saturday,WELLESLEY STATION,MUSC,0,0,S,BD,5441,LINE 2,Miscellaneous Speed Control,NO MATCH
8/23/2014 10:35:00,Saturday,ROYAL YORK STATION,TUSC,0,0,E,YU,5207,LINE 1,Operator Overspeeding,NO MATCH
8/23/2014 13:01:00,Saturday,QUEEN STATION,MUPAA,0,0,S,BD,5866,LINE 2,Passenger Assistance Alarm Activated - No Trouble Found,NO MATCH
8/23/2014 13:27:00,Saturday,ROYAL YORK STATION,MUI,5,9,W,YU,5254,LINE 1,Injured or ill Customer (On Train) - Transported,NO MATCH
8/23/2014 19:09:00,Saturday,ST PATRICK STATION,MUI,12,16,S,BD,5446,LINE 2,Injured or ill Customer (On Train) - Transported,NO MATCH
8/23/2014 22:35:00,Saturday,COLLEGE STATION,MUSC,5,9,N,BD,5636,LINE 2,Miscellaneous Speed Control,NO MATCH
8/24/2014 23:12:00,Sunday,YONGE BD STATION,MUPAA,0,0,W,BD,5088,LINE 2,Passenger Assistance Alarm Activated - No Trouble Found,NO MATCH
8/26/2014 7:43:00,Tuesday,YONGE BD STATION,TUSC,0,0,E,BD,5274,LINE 2,Operator Overspeeding,NO MATCH
8/28/2014 7:30:00,Thursday,YONGE BD STATION,MUSAN,3,6,E,BD,5204,LINE 2,Unsanitary Vehicle,NO MATCH
8/28/2014 10:35:00,Thursday,YONGE SHP STATION,PUSTC,6,12,W,SHP,5366,LINE 4,Signals - Track Circuit Problems,NO MATCH
8/28/2014 14:32:00,Thursday,YONGE SHP STATION,MUSC,0,0,E,SHP,5359,LINE 4,Miscellaneous Speed Control,NO MATCH
8/28/2014 20:07:00,Thursday,DUNDAS STATION,SUDP,4,7,S,BD,5506,LINE 2,Disorderly Patron,NO MATCH
8/29/2014 5:31:00,Friday,YONGE BD STATION,TUSC,0,0,W,BD,5335,LINE 2,Operator Overspeeding,NO MATCH
8/29/2014 8:44:00,Friday,YONGE BD STATION,MUPLB,3,6,W,BD,5006,LINE 2,Fire/Smoke Plan B - Source TTC,NO MATCH
8/29/2014 13:26:00,Friday,YONGE SHP STATION,MUSC,0,0,E,SHP,5292,LINE 4,Miscellaneous Speed Control,NO MATCH
8/31/2014 0:39:00,Sunday,YONGE SHP STATION,TUKEY,3,8,E,SHP,5353,LINE 4,Two Drum Switch Keys Activated,NO MATCH
8/31/2014 2:08:00,Sunday,YONGE SHP STATION,EUPI,5,11,E,SHP,5297,LINE 4,Propulsion System,NO MATCH
8/31/2014 11:29:00,Sunday,YONGE BD STATION,MUIR,3,7,E,BD,5225,LINE 2,Injured or ill Customer (On Train) - Medical Aid Refused,NO MATCH
8/31/2014 13:18:00,Sunday,YONGE SHP STATION,TUMVS,0,0,W,SHP,5368,LINE 4,Operator Violated Signal,NO MATCH
9/2/2014 2:36:00,Tuesday,YONGE SHP STATION,TUMVS,0,0,W,SHP,5366,LINE 4,Operator Violated Signal,NO MATCH
9/4/2014 6:31:00,Thursday,YONGE BD STATION,EUDO,3,6,W,BD,5319,LINE 2,Door Problems - Faulty Equipment,NO MATCH
9/5/2014 1:58:00,Friday,YONGE BD STATION,TUO,0,0,W,BD,5270,LINE 2,Transportation Department - Other,NO MATCH
9/5/2014 2:30:00,Friday,YONGE SHP STATION,TUMVS,0,0,E,SHP,5529,LINE 4,Operator Violated Signal,NO MATCH
9/5/2014 5:44:00,Friday,YONGE SHP STATION,MUO,5,10,W,SHP,5366,LINE 4,Miscellaneous Other,NO MATCH
9/7/2014 13:57:00,Sunday,YONGE BD STATION,MUI,3,5,E,BD,5100,LINE 2,Injured or ill Customer (On Train) - Transported,NO MATCH
9/8/2014 18:01:00,Monday,YONGE BD STATION,MUPLB,4,7,W,BD,5234,LINE 2,Fire/Smoke Plan B - Source TTC,NO MATCH
9/9/2014 7:39:00,Tuesday,YONGE BD STATION,MUI,0,0,W,BD,5306,LINE 2,Injured or ill Customer (On Train) - Transported,NO MATCH
9/10/2014 12:30:00,Wednesday,YONGE BD STATION,SUDP,4,7,W,BD,5211,LINE 2,Disorderly Patron,NO MATCH
9/10/2014 14:01:00,Wednesday,YONGE SHP STATION,MUIS,0,0,E,SHP,0,LINE 4,Injured or ill Customer (In Station) - Transported,NO MATCH
9/11/2014 19:39:00,Thursday,YONGE BD STATION,MUPLB,10,13,E,BD,5049,LINE 2,Fire/Smoke Plan B - Source TTC,NO MATCH
9/12/2014 8:29:00,Friday,YONGE BD STATION,MUIR,0,0,W,BD,5127,LINE 2,Injured or ill Customer (On Train) - Medical Aid Refused,NO MATCH
9/12/2014 10:07:00,Friday,YONGE SHP STATION,EUOE,6,12,E,SHP,5361,LINE 4,Rail Cars & Shops Opr. Error,NO MATCH
9/12/2014 20:59:00,Friday,YONGE BD STATION,MUO,0,0,E,BD,5198,LINE 2,Miscellaneous Other,NO MATCH
9/13/2014 5:55:00,Saturday,YONGE SHP STATION,MUNOA,5,10,E,SHP,5356,LINE 4,No Operator Immediately Available - Not E.S.A. Related ,NO MATCH
9/13/2014 11:45:00,Saturday,YONGE BD STATION,MUIS,0,0,N,YU,0,LINE 1,Injured or ill Customer (In Station) - Transported,NO MATCH
9/14/2014 2:00:00,Sunday,YONGE SHP STATION,MUNOA,5,10,E,SHP,5356,LINE 4,No Operator Immediately Available - Not E.S.A. Related ,NO MATCH
9/14/2014 3:39:00,Sunday,YONGE SHP STATION,SUG,0,0,E,SHP,0,LINE 4,Graffiti / Scratchiti,NO MATCH
9/15/2014 8:05:00,Monday,YONGE BD STATION,TUMVS,0,0,E,BD,5069,LINE 2,Operator Violated Signal,NO MATCH
9/15/2014 8:58:00,Monday,YONGE BD STATION,MUIRS,0,0,W,BD,0,LINE 2,Injured or ill Customer (In Station) - Medical Aid Refused,NO MATCH
9/15/2014 10:28:00,Monday,YONGE SHP STATION,MUSAN,5,10,E,SHP,5356,LINE 4,Unsanitary Vehicle,NO MATCH
9/17/2014 8:13:00,Wednesday,YONGE BD STATION,MUIS,0,0,E,BD,0,LINE 2,Injured or ill Customer (In Station) - Transported,NO MATCH
9/18/2014 16:43:00,Thursday,YONGE BD STATION,EUDO,5,7,E,BD,5062,LINE 2,Door Problems - Faulty Equipment,NO MATCH
9/20/2014 20:34:00,Saturday,YONGE BD STATION,MUDD,0,0,E,BD,5216,LINE 2,Door Problems - Debris Related,NO MATCH
9/22/2014 1:47:00,Monday,YONGE SHP STATION,MUPAA,0,0,E,SHP,5339,LINE 4,Passenger Assistance Alarm Activated - No Trouble Found,NO MATCH
9/22/2014 6:49:00,Monday,YONGE BD STATION,MUTO,4,6,W,BD,5218,LINE 2,Misc. Transportation Other - Employee Non-Chargeable,NO MATCH
9/23/2014 20:42:00,Tuesday,YONGE SHP STATION,TUSC,0,0,W,SHP,5366,LINE 4,Operator Overspeeding,NO MATCH
9/23/2014 22:40:00,Tuesday,YONGE BD STATION,SUDP,7,11,E,BD,5189,LINE 2,Disorderly Patron,NO MATCH
9/25/2014 23:21:00,Thursday,YONGE SHP STATION,TUOS,0,0,W,SHP,5362,LINE 4,Operator Overshot Platform,NO MATCH
9/27/2014 6:52:00,Saturday,YONGE SHP STATION,MUSC,0,0,E,SHP,5366,LINE 4,Miscellaneous Speed Control,NO MATCH
9/27/2014 23:48:00,Saturday,YONGE SHP STATION,TUSC,0,0,W,SHP,5332,LINE 4,Operator Overspeeding,NO MATCH
9/29/2014 21:00:00,Monday,YONGE SHP STATION,TUSC,0,0,W,SHP,5332,LINE 4,Operator Overspeeding,NO MATCH
9/30/2014 2:39:00,Tuesday,YONGE SHP STATION,TUO,0,0,E,SHP,5331,LINE 4,Transportation Department - Other,NO MATCH
9/30/2014 8:37:00,Tuesday,YONGE BD STATION,MUIR,4,7,W,BD,5269,LINE 2,Injured or ill Customer (On Train) - Medical Aid Refused,NO MATCH
9/30/2014 11:28:00,Tuesday,YONGE BD STATION,MUDD,4,7,W,BD,5045,LINE 2,Door Problems - Debris Related,NO MATCH
9/30/2014 12:04:00,Tuesday,YONGE SHP STATION,EUTR,5,10,E,SHP,5184,LINE 4,Trucks,NO MATCH
10/1/2014 23:48:00,Wednesday,YONGE SHP STATION,MUSC,0,0,E,SHP,5346,LINE 4,Miscellaneous Speed Control,NO MATCH
10/2/2014 11:01:00,Thursday,YONGE BD STATION,SUBT,23,26,W,BD,5206,LINE 2,Bomb Threat,NO MATCH
10/2/2014 15:02:00,Thursday,YONGE SHP STATION,MUSC,0,0,W,SHP,5335,LINE 4,Miscellaneous Speed Control,NO MATCH
10/3/2014 5:31:00,Friday,YONGE SHP STATION,MUSC,5,11,E,SHP,5366,LINE 4,Miscellaneous Speed Control,NO MATCH
10/4/2014 10:03:00,Saturday,YONGE BD STATION,MUPLB,12,17,W,BD,5184,LINE 2,Fire/Smoke Plan B - Source TTC,NO MATCH
10/5/2014 8:49:00,Sunday,YONGE SHP STATION,TUNOA,6,12,E,SHP,5338,LINE 4,No Operator Immediately Available ,NO MATCH
10/5/2014 13:09:00,Sunday,YONGE SHP STATION,SUDP,4,9,E,SHP,5346,LINE 4,Disorderly Patron,NO MATCH
10/5/2014 14:07:00,Sunday,YONGE BD STATION,SUDP,3,7,W,BD,5195,LINE 2,Disorderly Patron,NO MATCH
10/5/2014 14:35:00,Sunday,YONGE SHP STATION,MUTO,5,10,E,SHP,5351,LINE 4,Misc. Transportation Other - Employee Non-Chargeable,NO MATCH
10/6/2014 5:35:00,Monday,YONGE SHP STATION,SUG,0,10,E,SHP,5351,LINE 4,Graffiti / Scratchiti,NO MATCH
10/6/2014 5:40:00,Monday,YONGE SHP STATION,MUO,0,10,E,SHP,5346,LINE 4,Miscellaneous Other,NO MATCH
